Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age_conv,Employed_years
5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,-19322.0,-663,1,1,1,0,Laborers,2,0,52.93698630136986,-1.8164383561643835
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-15222.0,-3153,1,0,1,0,Laborers,1,0,41.704109589041096,-8.638356164383561
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12289.0,-1812,1,0,1,0,Core staff,2,0,33.66849315068493,-4.964383561643835
5024103,M,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-20185.0,-2589,1,0,0,0,Security staff,2,0,55.3013698630137,-7.093150684931507
5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15901.0,-130,1,1,0,0,Security staff,2,0,43.56438356164384,-0.3561643835616438
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16675.0,-5056,1,1,1,0,Drivers,2,0,45.68493150684932,-13.852054794520548
5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19601.0,-796,1,0,0,0,High skill tech staff,2,0,53.701369863013696,-2.180821917808219
5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341,1,1,1,0,Laborers,2,0,43.827397260273976,-20.112328767123287
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14172.0,-1130,1,0,0,0,Medicine staff,4,0,38.827397260273976,-3.095890410958904
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12019.0,-5436,1,1,1,0,Laborers,2,0,32.92876712328767,-14.893150684931507
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,-12678.0,-2368,1,0,0,0,High skill tech staff,2,0,34.73424657534247,-6.487671232876712
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14212.0,-1889,1,0,0,0,Laborers,4,0,38.93698630136986,-5.175342465753425
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495.0,-1678,1,0,1,0,Accountants,2,0,53.41095890410959,-4.597260273972603
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202.0,-2939,1,1,1,0,Managers,2,0,44.38904109589041,-8.052054794520547
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,-11525.0,-1616,1,0,0,0,Managers,3,0,31.575342465753426,-4.427397260273972
5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881.0,-8405,1,0,1,0,Accountants,1,0,54.46849315068493,-23.027397260273972
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,4,0,42.29041095890411,-9.523287671232877
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10238.0,-3453,1,0,0,0,Laborers,2,0,28.04931506849315,-9.46027397260274
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10780.0,-3769,1,0,0,0,Laborers,3,0,29.534246575342465,-10.326027397260274
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,-12662.0,-1359,1,1,1,1,Sales staff,3,0,34.69041095890411,-3.723287671232877
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19293.0,-2990,1,0,0,0,Laborers,2,0,52.85753424657534,-8.191780821917808
5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20782.0,-2321,1,0,0,0,Laborers,2,0,56.93698630136986,-6.358904109589041
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14284.0,-4267,1,0,0,0,Cooking staff,3,0,39.134246575342466,-11.69041095890411
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,-12753.0,-1386,1,0,0,0,Cleaning staff,3,0,34.93972602739726,-3.797260273972603
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-645,1,1,0,0,Laborers,2,0,43.94614265965278,-1.7671232876712328
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,2,0,55.76438356164383,-4.994520547945205
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170.0,-4965,1,0,0,0,Laborers,2,0,52.52054794520548,-13.602739726027398
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16098.0,-1868,1,1,1,0,Managers,1,0,44.104109589041094,-5.117808219178082
5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17779.0,-1344,1,1,0,0,Laborers,2,0,48.70958904109589,-3.682191780821918
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,1,0,37.821917808219176,-4.265753424657534
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11328.0,-3761,1,0,0,0,High skill tech staff,2,0,31.035616438356165,-10.304109589041095
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13095.0,-3716,1,1,1,0,Medicine staff,2,0,35.87671232876713,-10.180821917808219
5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13350.0,-1981,1,0,0,0,Laborers,5,0,36.57534246575342,-5.427397260273972
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-22800.0,-102,1,0,0,0,Drivers,2,0,62.465753424657535,-0.27945205479452057
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705.0,-288,1,1,0,1,Core staff,2,0,21.10958904109589,-0.7890410958904109
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844.0,-2147,1,0,1,0,Accountants,2,0,65.32602739726028,-5.882191780821918
5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16553.0,-6908,1,0,0,0,Laborers,2,0,45.35068493150685,-18.926027397260274
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695.0,-3929,1,1,0,0,Laborers,3,0,32.04109589041096,-10.764383561643836
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,1,0,32.87123287671233,-4.101369863013699
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12348.0,-424,1,1,1,0,Sales staff,1,0,33.83013698630137,-1.1616438356164382
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15059.0,-1069,1,0,0,0,Low-skill Laborers,1,0,41.25753424657534,-2.9287671232876713
5051050,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-22407.0,-2174,1,0,0,0,Laborers,2,0,61.38904109589041,-5.956164383561644
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,Core staff,2,0,42.11232876712329,-9.128767123287671
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,-12116.0,-553,1,0,0,0,Managers,2,0,33.1945205479452,-1.515068493150685
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14364.0,-6352,1,0,0,0,Laborers,1,0,39.35342465753425,-17.4027397260274
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,-12692.0,-1056,1,0,1,0,Laborers,2,0,34.772602739726025,-2.893150684931507
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689.0,-1172,1,0,0,0,Sales staff,3,0,37.50410958904109,-3.210958904109589
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13643.0,-4663,1,0,1,0,Laborers,2,0,37.37808219178082,-12.775342465753425
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173.0,-678,1,0,1,1,Core staff,3,0,49.78904109589041,-1.8575342465753424
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,2,0,54.25205479452055,-12.416438356164383
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677.0,-5587,1,0,0,0,Medicine staff,2,0,34.73150684931507,-15.306849315068494
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16040.342070773264,-1406,1,0,0,0,Laborers,1,0,43.94614265965278,-3.852054794520548
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336.0,-6860,1,0,0,0,Laborers,5,0,39.276712328767125,-18.794520547945204
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,-346,1,0,1,0,High skill tech staff,2,0,52.602739726027394,-0.947945205479452
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819.0,-1463,1,0,1,0,Laborers,1,0,54.298630136986304,-4.008219178082192
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730.0,-157,1,0,0,1,Cooking staff,2,0,51.31506849315068,-0.4301369863013699
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19120.0,-3661,1,0,0,0,Drivers,2,0,52.38356164383562,-10.03013698630137
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0,27.673972602739727,-1.3835616438356164
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2,0,47.12876712328767,-4.895890410958904
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110.0,-6764,1,0,0,0,Managers,2,0,49.61643835616438,-18.53150684931507
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235.0,-10600,1,0,0,0,Laborers,1,0,60.917808219178085,-29.041095890410958
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,-3960,1,0,0,0,Core staff,4,0,35.2,-10.849315068493151
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11664.0,-2227,1,0,1,0,Core staff,2,0,31.956164383561642,-6.101369863013699
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,-1205,1,0,0,0,Core staff,2,0,35.02191780821918,-3.3013698630136985
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518.0,-1135,1,0,0,0,Cleaning staff,4,0,34.295890410958904,-3.1095890410958904
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,2,0,49.86027397260274,-14.219178082191782
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825.0,-3720,1,1,1,0,Managers,2,0,43.35616438356164,-10.191780821917808
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,-1000,1,0,0,0,Managers,4,0,27.09315068493151,-2.73972602739726
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517.0,-158,1,0,0,0,Core staff,1,0,26.073972602739726,-0.4328767123287671
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,-3272,1,0,0,0,Core staff,3,0,33.78356164383562,-8.964383561643835
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,-2500,1,1,1,1,Core staff,3,0,38.54520547945206,-6.8493150684931505
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207.0,-4327,1,0,0,0,Sales staff,2,0,52.62191780821918,-11.854794520547944
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,Medicine staff,2,0,50.64109589041096,-16.528767123287672
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035.0,-170,1,0,0,0,Cleaning staff,3,0,27.493150684931507,-0.4657534246575342
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,-278,1,1,0,1,Medicine staff,2,0,24.065753424657533,-0.7616438356164383
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917.0,-8157,1,1,1,0,Drivers,2,0,40.868493150684934,-22.34794520547945
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,2,0,30.43013698630137,-5.35068493150685
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14883.0,-5457,1,0,1,0,Cooking staff,2,0,40.775342465753425,-14.95068493150685
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578.0,-1997,1,0,0,0,Laborers,2,0,48.15890410958904,-5.471232876712329
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,Core staff,3,0,28.95068493150685,-4.120547945205479
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084.0,-2696,1,1,0,0,Drivers,2,0,38.586301369863016,-7.3863013698630136
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537.0,-13735,1,0,0,0,Core staff,1,0,59.00547945205479,-37.63013698630137
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,-227,1,0,0,0,Laborers,1,0,24.8,-0.6219178082191781
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,-132,1,0,0,0,Laborers,2,0,47.057534246575344,-0.36164383561643837
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-6621,1,1,1,0,Medicine staff,4,0,43.94614265965278,-18.13972602739726
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11654.0,-2818,1,0,0,0,Laborers,2,0,31.92876712328767,-7.720547945205479
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18752.0,-11906,1,0,1,0,Laborers,2,0,51.37534246575343,-32.61917808219178
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801.0,-1077,1,0,1,0,Core staff,2,0,54.24931506849315,-2.9506849315068493
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-18764.0,-9258,1,0,0,0,High skill tech staff,2,0,51.40821917808219,-25.364383561643837
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107.0,-2277,1,0,0,0,Core staff,2,0,46.868493150684934,-6.238356164383561
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,1,0,32.87123287671233,-4.101369863013699
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,-2422,1,0,0,0,Drivers,2,0,59.40821917808219,-6.635616438356164
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216.0,-2969,1,1,0,0,Low-skill Laborers,3,0,41.68767123287671,-8.134246575342466
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624.0,-8172,1,1,1,0,High skill tech staff,3,0,42.8054794520548,-22.389041095890413
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18365.0,-701,1,0,0,0,High skill tech staff,2,0,50.31506849315068,-1.9205479452054794
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,-1384,1,1,0,0,Sales staff,2,0,28.980821917808218,-3.791780821917808
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977.0,-9447,1,0,0,0,High skill tech staff,1,0,60.21095890410959,-25.882191780821916
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622.0,-1160,1,1,1,0,Core staff,4,0,40.06027397260274,-3.1780821917808217
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052.0,-1952,1,0,0,0,Cooking staff,3,0,35.75890410958904,-5.347945205479452
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140.0,-4816,1,0,1,0,Cleaning staff,2,0,41.47945205479452,-13.194520547945206
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,-1354,1,0,0,0,Managers,2,0,29.334246575342465,-3.7095890410958905
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276.0,-1128,1,0,1,0,Accountants,2,0,58.29041095890411,-3.0904109589041098
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095.0,-217,1,0,1,0,Laborers,4,0,35.87671232876713,-0.5945205479452055
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355.0,-3273,1,1,1,0,Secretaries,2,0,47.54794520547945,-8.967123287671233
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,-563,1,0,0,1,Accountants,3,0,30.854794520547944,-1.5424657534246575
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,1,0,59.964383561643835,-4.1808219178082195
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,-2092,1,0,0,0,Core staff,4,0,37.084931506849315,-5.7315068493150685
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2,0,32.635616438356166,-4.791780821917809
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821.0,-931,1,0,1,1,Laborers,3,0,35.12602739726027,-2.5506849315068494
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4,0,43.90958904109589,-15.449315068493151
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262.0,-1674,1,0,0,0,Managers,5,0,41.81369863013698,-4.586301369863014
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,Managers,4,0,29.964383561643835,-0.4602739726027397
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035.0,-1128,1,0,1,0,Cleaning staff,2,0,41.19178082191781,-3.0904109589041098
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,Laborers,2,0,29.572602739726026,-11.038356164383561
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-4967,1,1,1,0,Laborers,2,0,43.94614265965278,-13.608219178082193
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298.0,-3282,1,0,0,0,Medicine staff,2,0,55.61095890410959,-8.991780821917809
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,-339,1,0,0,0,Accountants,1,0,48.26027397260274,-0.9287671232876712
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979,1,0,0,0,High skill tech staff,2,0,41.56164383561644,-21.86027397260274
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2,0,32.635616438356166,-4.791780821917809
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323.0,-2622,1,1,1,1,Managers,2,0,28.28219178082192,-7.183561643835616
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810.0,-1678,1,1,1,1,Core staff,3,0,37.83561643835616,-4.597260273972603
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,-3608,1,0,0,0,Security staff,4,0,34.21369863013699,-9.884931506849314
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716.0,-2057,1,0,0,0,Sales staff,1,0,40.31780821917808,-5.635616438356164
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,3,0,43.8027397260274,-5.463013698630137
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15788.0,-1563,1,0,0,0,Security staff,4,0,43.25479452054795,-4.282191780821917
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,2,0,64.96164383561644,-20.53150684931507
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17189.0,-4523,1,0,0,0,Managers,2,0,47.09315068493151,-12.391780821917807
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869.0,-340,1,1,1,0,Managers,2,0,35.25753424657534,-0.9315068493150684
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353.0,-1081,1,1,0,1,Core staff,2,0,22.884931506849316,-2.9616438356164383
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569.0,-1639,1,1,0,0,Core staff,2,0,42.654794520547945,-4.49041095890411
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,1,0,39.43561643835616,-2.5178082191780824
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448.0,-3392,1,1,1,1,Realty agents,3,0,28.624657534246577,-9.293150684931506
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,-3261,1,1,1,0,Laborers,2,0,48.38356164383562,-8.934246575342465
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136.0,-3928,1,0,0,0,Managers,3,0,38.728767123287675,-10.761643835616438
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,2,0,35.673972602739724,-13.923287671232877
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,-3630,1,0,0,0,Core staff,2,0,50.701369863013696,-9.945205479452055
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,Core staff,4,0,33.73150684931507,-3.2849315068493152
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494.0,-4304,1,0,0,0,Sales staff,1,0,42.44931506849315,-11.791780821917808
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206.0,-2514,1,0,0,1,Core staff,3,0,30.7013698630137,-6.887671232876713
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,Managers,4,0,33.52876712328767,-5.991780821917808
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161.0,-7140,1,0,0,0,Core staff,1,0,41.536986301369865,-19.561643835616437
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962.0,-5176,1,0,0,0,Laborers,3,0,40.99178082191781,-14.180821917808219
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2,0,52.082191780821915,-18.523287671232875
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,Managers,2,0,52.794520547945204,-6.454794520547945
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244.0,-2908,1,1,0,1,Managers,3,0,41.76438356164383,-7.967123287671233
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,Waiters/barmen staff,2,0,31.887671232876713,-9.131506849315068
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340.0,-3596,1,0,1,0,Managers,2,0,47.50684931506849,-9.852054794520548
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,-4606,1,0,0,0,Laborers,4,0,31.4027397260274,-12.61917808219178
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,Sales staff,3,0,34.12054794520548,-11.04109589041096
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937.0,-3054,1,0,0,0,Medicine staff,1,0,49.14246575342466,-8.367123287671232
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,Laborers,2,0,28.38082191780822,-7.961643835616439
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18934.0,-1915,1,0,1,0,Laborers,3,0,51.87397260273973,-5.2465753424657535
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717.0,-1267,1,0,0,0,High skill tech staff,1,0,45.8,-3.4712328767123286
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686.0,-1256,1,0,0,0,Cooking staff,2,0,37.49589041095891,-3.441095890410959
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,-7804,1,1,0,0,Laborers,2,0,52.52328767123288,-21.38082191780822
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,-864,1,0,0,0,Laborers,2,0,24.682191780821917,-2.367123287671233
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14060.0,-7364,1,1,0,0,Cooking staff,2,0,38.52054794520548,-20.175342465753424
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304.0,-1101,1,1,0,0,Laborers,1,0,22.75068493150685,-3.0164383561643837
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297.0,-2231,1,0,0,0,Managers,2,0,28.21095890410959,-6.112328767123287
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,-1327,1,0,0,0,Managers,4,0,34.57808219178082,-3.6356164383561644
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179,1,1,1,0,Core staff,2,0,41.942465753424656,-14.189041095890412
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676.0,-2326,1,0,1,1,Laborers,3,0,29.24931506849315,-6.372602739726028
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3,0,37.06301369863014,-2.684931506849315
